ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367641_at 13.493026 13.437975 13.506881 13.494435 13.490422 13.527685 13.486106 13.519424 13.491907
1367642_at 11.096983 11.1085825 11.120942 11.135246 11.191436 11.084963 11.272563 11.194351 11.236956
1367643_at 11.717208 11.717242 11.61442 11.717135 11.77567 11.945476 11.918344 11.7812395 11.783719
1367644_at 7.3481054 7.3079624 7.357161 7.378065 7.071436 7.3214192 7.4937353 7.5529323 7.3366656
1367645_at 12.921919 12.791537 12.874199 12.819385 12.940195 12.90761 13.006967 13.041551 13.118967
1367646_at 12.22684 12.30152 12.190255 12.244719 12.212101 12.504278 12.157385 12.135605 12.4311285
1367647_at 14.145715 14.180496 14.141169 14.146768 14.184342 14.160151 14.168188 14.14936 14.11669
1367648_at 6.284063 6.1907964 6.4584646 6.582186 6.0327415 6.1375027 6.760278 6.4654937 6.6220655
1367649_at 5.940615 6.4224343 5.9640293 6.2936897 6.360779 6.142333 6.1369586 5.9103737 6.100971
1367650_at 6.346934 6.4757695 6.510099 6.2887106 6.408963 6.1611443 6.3423147 6.3332186 6.0249453
1367651_at 10.2190275 10.185011 10.105044 10.065163 10.11773 10.230207 10.310284 10.512821 10.229895
1367652_at 9.436037 9.648171 9.5845785 9.560433 9.304151 9.485067 9.404381 9.437639 9.2076235
1367653_a_at 12.4583 12.472854 12.439099 12.4192295 12.571594 12.455506 12.208159 12.360228 12.613854
1367654_at 8.595318 8.243886 8.211258 8.445005 8.248638 8.250943 8.286472 8.643623 8.245392
1367655_at 8.131426 8.357716 8.16011 8.454498 7.877528 8.139256 8.409233 8.269439 8.810534
1367656_at 10.791755 10.729533 10.8765745 10.68908 10.825319 10.776652 10.805581 10.904706 10.868751
1367657_at 12.158423 12.609047 12.494655 12.373458 12.331854 12.247505 12.215568 12.122004 12.156062
1367658_at 6.1875663 6.03003 6.254817 6.209459 6.121319 6.264124 6.328186 6.377653 6.2864776
1367659_s_at 11.531674 11.582846 11.763968 11.316042 11.227391 10.998101 11.723759 11.619062 11.300966
1367660_at 6.5552444 6.4059196 5.890993 6.2383165 6.2710576 6.2960563 6.1962337 6.234648 5.9785357
