ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367607_at 12.362635 12.379337 12.492779 12.498808 12.487056 12.467525 12.4457655 12.351813 12.54861 12.586074 12.530749
1367608_at 5.1656866 5.2329655 5.392804 5.246272 5.379527 5.3352985 5.249089 5.262723 5.2622843 5.1815805 5.070158
1367609_at 10.814448 11.063874 11.334133 11.135135 11.150882 11.523501 10.909676 11.318452 11.7477 11.735692 10.942315
1367610_at 12.072023 12.207532 12.282237 12.276481 12.261798 12.13862 12.173877 12.174041 12.225428 12.241907 12.323354
1367611_at 5.4541016 5.519296 5.3767996 5.3165555 5.4539485 5.2456913 5.468906 5.654574 5.729486 5.3654966 5.477979
1367612_at 13.83228 13.925889 13.946318 13.946807 13.925889 13.88813 13.910792 13.861066 13.879614 13.854941 13.923365
1367613_at 12.451513 12.657282 12.704684 12.70065 12.618028 12.586088 12.608878 12.454747 12.617914 12.421941 12.69484
1367614_at 7.3403916 7.1043406 7.4836717 7.5962114 7.649164 7.611017 7.6226864 7.4878182 7.241289 7.177787 7.081237
1367615_at 4.3672323 4.5860243 4.2512264 4.3988066 4.3649883 4.455424 4.5221257 4.391182 4.3089294 4.369825 4.4893794
1367616_at 4.6306653 4.6034746 4.9080753 4.5707464 4.7008905 4.656609 4.620608 4.646587 4.6108828 4.6885004 4.6769686
1367617_at 8.923262 9.328093 9.125716 9.176811 8.972789 9.03262 9.308732 9.294769 9.096259 9.348073 9.4270935
1367618_a_at 10.918398 11.036941 11.085897 11.154785 11.034917 11.020344 11.183758 11.030553 11.085814 11.124241 11.127623
1367619_at 12.185965 12.302417 12.350828 12.344466 12.343598 12.3214 12.402656 12.309393 12.346677 12.279176 12.279219
1367620_at 12.80515 12.837404 12.9737015 12.909635 12.897365 12.932509 12.764645 12.755996 12.718813 12.72331 12.734751
1367621_at 8.328082 8.26246 8.440162 8.35516 8.35427 8.277527 8.375371 8.276263 8.232589 8.306498 8.161449
1367622_at 11.95283 11.935036 12.005438 12.005945 12.060641 12.028634 11.893343 11.921002 11.994082 11.887124 11.928387
1367623_at 11.547542 11.679144 11.756071 11.810488 11.772889 11.636612 11.668696 11.605116 11.641152 11.487724 11.599666
1367624_at 10.666867 10.462041 10.289104 10.754364 10.270765 10.49707 10.667388 10.325719 10.402835 10.672 10.551972
1367625_at 12.960631 13.205279 13.256685 13.30556 13.191534 13.174341 13.198722 13.1722355 13.22389 13.188959 13.147654
1367626_at 4.75365 4.927501 4.926656 4.8309283 5.161127 5.0871325 4.9893594 4.9073696 4.7763214 5.078495 5.121485
1367627_at 7.6060767 7.711844 7.6708946 8.069339 7.6354175 7.5790496 8.090143 8.13568 7.8581424 7.6838875 7.6696897
1367628_at 5.801058 5.4432554 6.2481027 6.110086 5.87848 5.8923883 6.1786838 5.8350873 5.7066803 5.7493286 5.6065516
1367629_at 11.82163 11.853907 11.914871 11.922502 11.921178 11.864974 11.864081 11.666548 11.745215 11.88989 11.795812
1367630_at 11.923409 12.111427 12.110926 12.264465 12.248523 12.070581 12.116678 12.040297 12.086499 12.107628 12.1502
1367631_at 5.711815 5.5277014 6.1881485 5.36967 5.934748 5.952252 5.5721827 6.025017 5.7096834 5.1517916 5.2152176
1367632_at 9.434262 9.962184 9.611354 9.958544 9.332571 9.794344 10.025944 9.581745 9.625221 9.839914 9.881737
1367633_at 8.1582365 8.828835 8.516108 8.682422 8.141569 8.693171 8.974114 8.351872 8.606296 8.763072 8.707744
1367634_at 11.921074 12.024978 12.114723 12.217745 12.168952 12.116935 12.214466 12.016031 12.022201 11.981249 12.187654
1367635_at 12.755002 12.844749 12.997637 12.947732 12.996389 12.871726 12.89591 12.7760105 12.876511 12.857332 12.68745
1367636_at 8.036767 7.9999576 7.99323 7.981983 8.093408 8.008217 7.9369864 7.8907213 7.9566183 7.9010324 8.034973
1367637_a_at 10.130079 9.998817 10.291435 10.231453 10.209507 10.1228285 10.134459 10.07732 10.177668 9.981644 10.130487
1367638_at 9.444729 9.63309 9.714295 9.792613 9.750311 9.64 9.743533 9.567114 9.616804 9.735689 9.625828
1367639_a_at 12.191297 12.192088 12.3637905 12.464286 12.333558 12.155654 12.286218 12.228536 12.415626 12.204253 12.244205
1367640_at 12.297101 12.477236 12.570081 12.597156 12.663425 12.447573 12.629813 12.443895 12.465939 12.517263 12.519
1367641_at 13.313737 13.465227 13.477602 13.523362 13.393499 13.435586 13.385092 13.331363 13.475275 13.4521675 13.418493
1367642_at 10.5880785 10.8544445 10.764889 10.973862 10.861244 10.610962 10.895916 10.630073 10.697639 10.7485 10.64934
1367643_at 11.164844 11.231228 11.2415495 11.320084 11.274536 11.235206 11.392204 11.086705 11.432891 10.998186 11.071068
1367644_at 7.203545 7.396987 7.469492 7.6877723 7.471891 7.3111625 7.742978 7.31453 7.3657746 7.6475 7.325311
1367645_at 12.241438 12.479912 12.520534 12.608003 12.552404 12.452982 12.520446 12.382408 12.42003 12.401846 12.53684
1367646_at 12.082305 11.81299 11.852468 12.04003 11.934808 11.810209 11.996851 11.708529 11.973307 11.972432 11.836747
1367647_at 14.057018 14.097085 14.126592 14.071258 14.039102 14.066951 14.064405 14.036028 13.9777775 14.060748 14.012136
1367648_at 6.247437 7.323538 6.341127 7.122604 6.1686625 6.2933183 6.994257 6.7632957 6.7171874 7.5619683 7.8339906
1367649_at 6.074886 6.0576982 6.1630216 6.4425783 6.123577 5.9990134 5.987253 6.2063656 6.145651 6.064758 5.834327
