ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367476_at 11.242569 11.0238905 11.12055 11.050454 11.037658 11.101373 11.019887 11.2334 11.223847
1367477_at 10.302517 10.164496 10.0566635 9.86985 9.865858 9.779519 9.808334 10.00513 10.071089
1367478_at 7.786682 7.9002295 7.831651 7.9365396 7.797398 8.058301 7.847468 7.9090886 7.954916
1367479_at 11.314754 11.217927 11.372691 11.275941 11.11897 11.241276 11.149725 11.353284 11.306572
1367480_at 9.741201 9.560908 9.725538 9.443953 9.460457 9.667392 9.413397 9.601572 9.414105
1367481_at 9.625443 9.296212 9.436779 9.172703 9.346517 9.292118 9.31383 9.226247 9.360308
1367482_at 9.470396 9.2757015 9.224688 9.407592 9.216247 9.269968 9.369589 9.127122 9.346272
1367483_at 8.994982 8.82251 8.795437 8.763579 8.756191 8.944086 8.78234 8.867434 9.0581255
1367484_at 9.265335 9.150717 9.178761 8.848383 8.904415 9.012951 8.922053 9.093711 9.144792
1367485_at 10.047139 10.030982 10.131963 9.919489 10.010027 9.970509 9.7616415 9.978798 9.930928
1367486_at 9.651011 9.5646 9.467933 9.7106285 9.581917 9.75281 9.745448 9.441543 9.642
1367487_at 7.468452 7.5848465 7.4644446 7.598489 7.737002 7.578754 7.7683306 7.469426 7.944556
1367488_at 8.151686 7.9662385 8.269295 7.9550023 8.071754 8.114 7.4388504 7.826606 7.723715
1367489_at 6.7144966 6.532325 6.3963623 6.394868 6.2209325 6.2984953 6.7616315 6.506192 6.329691
1367490_at 7.5678267 7.260713 7.2235603 7.1935396 7.3103676 7.3167644 7.2849607 7.198172 7.2886624
1367491_at 9.41053 9.490408 9.462311 9.280564 9.336661 9.414678 9.31318 9.473337 9.196045
1367492_at 9.070474 8.993617 8.935166 8.907224 8.855786 8.811685 8.924206 8.912934 8.82501
1367493_at 9.550807 9.499297 9.539605 9.413265 9.254844 9.380774 9.508846 9.452386 9.223365
1367494_at 10.087643 9.976362 10.126962 10.054363 9.816585 10.013662 9.969822 10.097659 9.881059
1367495_at 7.9211392 7.4444222 7.5526705 7.3063335 7.0126944 7.4402013 7.4284086 7.579918 7.3840036
1367496_at 11.182535 11.22691 11.138306 11.094072 11.296433 11.186561 11.267151 11.153205 11.215793
1367497_at 8.866367 8.662408 8.712281 8.530896 8.50425 8.664425 8.439716 8.682735 8.726834
1367498_at 8.851144 8.942813 9.166149 8.826833 8.614912 9.028878 8.656927 8.87791 8.608106
1367499_at 8.109972 8.075451 8.086334 7.962849 8.1549015 8.159502 8.033674 8.118217 8.078341
1367500_at 10.07134 10.058079 9.771575 10.0035515 10.189321 9.816535 9.950192 9.8967285 10.127284
1367501_at 8.790247 8.558941 8.620963 8.3839245 8.41965 8.581912 8.618926 8.653244 8.578497
1367502_at 8.61557 8.255516 8.4844055 8.379145 8.416191 8.330052 8.381716 8.495086 8.400666
1367503_at 11.082833 11.094459 11.073555 11.037823 10.934026 11.139981 10.932876 11.080866 11.110162
1367504_at 8.261101 8.206431 8.120472 7.8693495 8.33049 7.9128537 8.070343 8.137688 8.040922
1367505_at 8.40052 8.134886 8.246296 8.156402 8.117718 7.9588237 7.7395 8.027425 8.095421
1367506_at 10.106546 10.008527 10.003952 9.926907 10.120885 10.095283 9.97711 10.088908 10.061768
1367507_at 7.3048835 7.2078123 7.3111343 7.256257 7.105194 7.326346 7.166087 7.3270607 7.1755295
1367508_at 9.013951 8.638343 8.753133 8.591551 8.4549265 8.730707 8.583233 8.701607 8.792377
1367509_at 9.683753 9.570058 9.573674 9.535049 9.532225 9.541912 9.455039 9.584774 9.699839
1367510_at 9.814418 9.809491 9.635761 9.443066 9.86156 9.673064 9.6086 9.637732 9.901462
1367511_at 8.545264 8.494547 8.581148 8.330463 8.359298 8.502172 8.437411 8.303973 8.4646845
1367512_at 10.981619 11.018309 10.980368 10.874101 10.930812 10.976609 10.846335 11.026148 11.015958
1367513_at 8.442276 8.095434 8.3841095 7.8099027 8.16758 7.902299 8.049723 8.11064 8.322882
1367514_at 8.034483 7.94865 7.887976 7.7797747 7.864223 7.956991 7.7528267 7.800241 7.8267455
1367515_at 7.7988114 7.8751693 7.7363167 7.2600307 7.759919 7.4535728 7.4216332 7.627286 7.728187
1367516_at 8.94187 8.920401 8.927802 8.876908 8.869109 8.869126 8.788998 8.943371 8.929402
1367517_at 7.929244 7.8212996 7.684468 7.588142 7.583665 7.59821 7.4819255 7.8149524 7.582157
1367518_at 8.879829 8.693835 8.629565 8.503648 8.6009865 8.484979 8.484967 8.731911 8.760703
1367519_at 8.771663 8.691666 8.525412 8.542559 8.431366 8.615994 8.624586 8.6565695 8.572681
1367520_at 10.254595 9.834441 9.886319 9.930658 9.918783 10.032007 9.906618 9.842433 10.05662
1367521_at 6.9468093 6.938527 7.0987973 6.835533 6.955698 6.8385844 6.553382 6.803376 7.1889586
1367522_at 9.286535 9.265352 9.279398 9.200115 9.279329 9.376421 9.211946 9.315161 9.173746
1367523_at 8.844516 8.623584 8.606816 8.544812 8.396824 8.627616 8.718802 8.635237 8.720884
