ProbesetID Column.0 Column.1 Column.2 Column.3 Column.4 Column.5 Column.9 Column.10 Column.11 Column.6 Column.7 Column.8
1369652_at 3.8471096 4.093919 3.763927 3.9424822 3.9828522 3.979883 3.7508848 4.065392 4.049688 3.771295 3.9523623 3.8089437
1369653_at 6.823709 6.7902637 6.697323 6.49048 6.6766577 6.322786 6.5418563 7.103356 6.597425 6.6300473 6.5769167 6.4537134
1369654_at 10.321543 10.364277 10.584375 10.568924 10.651983 10.640751 10.59963 10.785008 10.848177 10.386892 10.492506 10.427965
1369655_at 8.479876 8.2933855 7.8291306 7.582731 7.8436155 7.806732 8.149714 7.3773813 8.111838 7.8696465 7.7401595 7.5486183
1369656_at 6.7405434 6.333205 6.639411 6.4126616 6.66677 6.749983 6.4557953 7.0180397 6.722557 6.5754466 6.6481304 6.758933
1369657_at 4.436065 4.270849 4.290226 4.390547 4.67496 4.033366 4.409422 4.1910343 4.3048186 4.0990763 4.328885 4.128537
1369658_at 7.9611235 8.106092 8.227327 7.4992046 8.222256 8.2498455 8.28388 8.470676 8.245343 8.16099 7.847735 8.033113
1369659_at 5.679237 5.6227107 5.8026133 6.0368166 5.8719034 5.525496 5.8601665 5.8746448 6.0134997 6.0059576 5.830097 5.764881
1369660_at 4.2314143 4.524809 4.5427613 4.646024 4.215421 4.520541 4.210204 4.7665524 4.0463343 4.5521827 4.233068 4.6771493
1369661_at 7.8332973 7.860852 7.8562365 7.9038134 7.855061 7.6988173 8.059242 7.9422846 7.9076967 8.0982685 8.04077 7.7662435
1369662_at 3.700071 3.6472647 3.660659 4.027527 3.7673736 3.6353202 3.7267072 3.5922725 3.5328321 3.5239222 3.799335 3.5500863
1369663_at 9.523439 9.634262 10.359779 9.066942 9.322042 9.547201 9.207533 9.541532 9.724787 9.459946 9.497828 6.436215
1369664_at 10.6008 11.360576 11.207158 10.977 11.307516 11.155888 11.121911 10.597847 11.018472 11.215963 11.335474 11.531975
1369665_a_at 8.513533 8.585391 8.015194 8.150186 8.312413 8.56077 8.09113 7.5017347 8.50003 8.632415 7.933883 8.106425
1369666_at 6.2032146 6.4424386 6.466595 6.1308527 6.1334615 6.439313 6.297408 5.7946873 5.9796987 6.261069 6.4730973 5.922841
1369667_at 6.975534 6.5908885 6.8801627 6.6891966 6.673156 6.6556673 6.720113 6.707358 6.5511417 6.627475 6.749562 6.6857986
1369668_x_at 4.0685287 4.0449433 3.802024 3.9717846 3.9980593 3.8891282 4.2801986 3.9950366 4.0624113 4.0923877 3.9494824 3.7632854
1369669_at 8.179399 7.9228773 7.9733133 7.9499316 8.116885 8.03645 7.995147 7.7838063 8.052036 7.9987097 7.9842587 7.7639694
1369670_at 4.696509 5.0154853 4.9217544 4.9920783 4.5842752 4.8373337 4.6926374 4.638784 4.7733283 4.7350507 4.645401 4.9064965
1369671_at 12.668452 12.816862 12.793083 12.795021 12.881374 12.731903 12.744508 12.870554 12.609997 12.601817 12.631437 12.738625
1369672_at 6.786665 6.6207705 6.821467 6.8603125 7.1358585 6.824777 6.916098 6.658525 6.891282 6.9503245 6.788184 6.6994557
1369673_at 4.239876 4.0300364 3.9803658 4.2216725 4.3595057 4.3043933 4.081809 4.114882 4.377561 4.222509 4.1234436 4.533042
1369674_at 3.6158376 3.5413232 3.5604086 3.5934083 3.4824986 3.7761178 3.6125555 3.745062 3.3652334 3.8448403 3.4406428 5.007014
1369675_at 5.933464 6.1923075 5.6968975 6.072004 6.1661234 5.9398837 5.9605465 6.5992036 6.4120607 6.062586 6.173806 6.2694626
1369676_at 6.9742007 7.524832 7.29751 6.7391834 7.0442314 6.869441 7.0038214 7.363017 6.7059455 6.8775296 6.8626037 7.0916886
1369677_at 3.725953 3.922229 3.648983 3.5812736 3.4203029 3.3016434 3.4888425 3.7411838 3.528565 3.6313083 3.2795646 3.7761157
1369678_a_at 7.284771 7.4366364 7.281547 6.972913 7.3432264 7.391165 7.373613 7.2030315 7.448517 7.0354238 7.0084753 7.115175
1369679_a_at 10.246353 10.356136 10.284082 10.122821 10.329037 10.418069 10.259545 9.735817 10.406846 9.976235 9.795773 10.072573
1369680_at 4.9040675 4.855153 4.9253592 5.1008453 5.0976067 5.218849 5.2137613 4.936609 5.2059517 5.0534153 5.239843 5.031482
1369681_at 4.622424 4.602179 4.5142984 4.421906 4.4702473 4.5187693 4.8101006 4.4660654 4.4718213 4.7534184 4.629644 4.5653296
1369682_at 7.1265154 7.004133 6.676176 6.9242263 6.9792123 6.7300487 6.987099 6.5782447 6.711641 6.815884 6.588848 6.4803443
1369683_at 7.791898 7.59648 7.012217 7.306994 7.386606 7.1061807 6.9357452 6.929806 7.106766 6.7239876 6.9717097 7.285649
1369684_at 5.2205553 4.695075 5.312318 5.573695 5.22372 5.4028473 5.300656 4.849434 5.512733 5.177111 5.004248 4.995146
1369685_at 4.1677723 4.2060604 4.133439 4.2197084 4.189731 3.886953 3.9188738 3.9537218 4.401982 4.526636 3.8517194 3.937015
1369686_at 4.065835 4.4842405 4.110882 4.0257306 4.121605 4.2629824 4.145955 4.2466493 4.3448176 4.164836 4.1650605 4.2120757
1369687_at 4.2581806 4.4194727 4.221975 4.57839 4.2418833 3.891452 4.1702895 4.3663216 4.3849125 4.1900196 4.248111 4.3507566
1369688_s_at 4.8267155 4.7131605 4.592905 4.699545 4.641762 4.8753104 4.94959 4.9300556 5.044684 4.322751 4.9074 4.6588087
1369689_at 6.5640707 6.3129277 6.37151 6.0258327 6.630564 6.678139 6.745178 7.0572805 6.6232753 6.553747 6.625851 6.037887
1369690_at 6.981106 7.0721087 6.9269953 6.9213133 6.712848 6.7638955 6.857558 7.224429 6.9931736 7.0538793 6.8678927 6.7937045
1369691_at 4.3631964 4.5568213 4.300797 4.4414997 4.137235 4.2730775 4.2991114 4.821834 4.7250133 4.163339 4.3859987 4.4226723
1369692_at 4.2613153 3.9709597 4.0487833 4.300828 4.2326937 4.2965775 3.846569 4.0059423 3.9306097 3.971147 3.8856194 4.062922
1369693_a_at 5.948901 5.9360433 6.0374937 5.424098 6.25572 5.9611444 5.242996 5.748501 5.760906 5.9581695 5.287032 6.1851997
1369694_at 3.705263 3.3905723 3.3338675 3.4715457 3.4076164 3.5319154 3.4684842 3.6614923 3.20096 3.5424144 3.3336337 3.3531055
1369695_at 4.764468 4.4905357 4.3420877 4.684373 4.396224 4.531493 4.526625 4.78623 4.9058294 4.213379 4.605358 4.5991583
1369696_at 3.6630468 3.8818374 4.017539 3.9101012 4.0318427 3.6499681 3.5103865 4.06215 3.7510757 3.7126765 3.8758357 3.735058
1369697_at 3.6671958 3.831849 3.8134634 3.8007731 4.1261377 3.7161403 3.8596523 4.154608 3.6903806 3.9122427 4.070382 3.5936534
1369698_at 5.045811 4.565298 4.9265156 4.731292 4.4938025 4.821788 4.854699 5.293909 4.8038635 5.4052463 5.939057 5.7890215
1369699_at 4.7381377 4.644053 4.5509214 4.8381248 4.6203585 4.86247 4.735273 4.632982 4.545215 4.905897 4.990466 4.801163
1369700_at 5.2728605 5.3360753 5.643314 5.237481 5.3929358 5.4613814 5.418629 5.7386613 5.4176455 5.2831593 5.3433466 5.3896017
1369701_at 12.927485 13.121195 12.835325 13.048904 12.892747 12.981266 12.99638 12.468637 12.934052 12.726673 12.70134 12.618292
1369702_at 7.247446 7.1560016 6.9019294 6.940671 6.8896594 7.0094695 6.827618 6.8713474 7.1177573 6.872965 7.1687107 7.2361584
1369703_at 7.121642 6.6206937 6.616089 6.8464885 6.855718 6.8709626 7.082066 7.1770515 6.9645166 6.8005705 6.9159837 6.835134
1369704_at 6.662661 6.8130536 6.925756 7.240648 7.0562305 6.930712 6.8405356 6.6472445 7.113102 6.881162 6.6901684 6.8037505
1369705_at 5.3434496 5.4877887 5.0028872 5.081121 5.043782 5.168153 5.186142 5.1627846 5.2979164 5.0356393 5.0726137 5.188937
1369706_at 3.5815601 3.705906 3.738176 3.93466 3.6640618 3.6926312 3.6536098 3.7606328 3.7023184 3.743427 3.666851 3.6226182
1369707_at 4.5206738 4.2402773 4.0972285 4.032133 4.11166 4.932396 4.641064 4.3699865 4.221016 3.8585594 4.253981 4.3048153
1369708_a_at 5.967553 5.6242895 5.248432 5.3162613 5.197192 5.343751 5.4046507 5.814126 5.449497 5.396902 5.1702614 5.6103396
1369709_at 4.050686 4.3073187 4.2597575 4.2208357 4.5745025 4.1283927 3.9274216 4.5463 4.352771 4.140869 4.0799403 4.2576036
1369710_a_at 3.9494522 3.9540658 4.0909295 3.6828341 3.7831993 3.8867426 3.9696743 3.8860996 3.8397493 4.1348286 4.142556 3.888798
1369711_at 4.5380497 4.38155 4.342387 4.411395 4.4507847 4.6362324 4.184065 4.6437635 4.3389797 4.2290316 4.4516954 4.883461
1369712_at 7.1134386 7.228554 7.3416905 6.8363543 6.932221 7.2934504 7.105679 7.1323524 7.311069 7.514512 7.396136 7.2823253
1369713_at 5.756201 5.651409 5.8789444 5.8803563 5.587791 5.247574 5.5968604 5.795719 5.8738003 5.51493 5.735123 5.6136446
1369714_at 7.2567124 7.2617664 7.14581 7.0963764 7.090301 7.181035 7.190984 7.0719013 7.149775 7.140968 7.315193 6.8668494
1369715_at 4.589225 4.1977572 4.263123 4.603874 4.131052 4.701401 4.613488 4.255755 4.095303 4.787451 4.523985 4.4404497
1369716_s_at 10.507324 10.3805485 10.342049 10.591161 10.240051 10.575464 10.600532 9.978766 10.795502 10.232143 10.311341 10.18374
1369717_at 4.6167145 4.397684 4.470526 4.618457 4.495497 4.3923674 4.562662 4.559684 4.654662 4.3996058 4.7297573 4.442912
1369718_at 7.7338986 7.7900114 7.4172916 7.4424496 7.5905924 7.554085 7.4224453 8.190815 8.173728 7.6321344 7.795573 8.012249
1369719_at 3.3352575 3.4143918 3.2783818 3.2138007 3.2390792 3.262846 3.2799878 3.3002796 3.1077757 3.3865523 3.3073096 3.3082352
1369720_at 9.048569 8.99183 8.8208065 8.5678835 8.918885 8.811596 8.901985 9.28937 8.983365 8.926321 8.6730995 8.813472
1369721_at 4.318766 4.239061 4.737844 4.5243654 4.276528 4.5196323 4.236565 4.9661 4.780889 4.342169 4.4628587 4.603877
1369722_a_at 8.864297 9.045939 8.650834 8.538702 8.79592 8.56576 8.633263 8.252283 8.891182 8.7275305 8.632723 8.36188
1369723_at 7.3814635 7.490791 7.21292 7.170425 7.449249 7.0230713 7.267008 6.951098 7.2509184 7.2209153 7.076824 6.858562
1369724_at 5.4841022 5.1268907 5.588579 5.400425 5.4488225 5.261834 5.348276 5.388423 5.621711 5.4084244 5.3675466 5.3198404
1369725_at 9.0291395 8.585225 8.899761 8.769453 8.968052 9.020259 8.88845 8.599668 8.96245 8.53931 8.594753 8.740427
1369726_at 8.5551815 8.614485 8.44188 8.48199 8.469957 8.572381 8.675608 8.153347 8.556038 8.479944 8.1457615 8.629398
1369727_at 13.866112 14.027878 13.740002 14.036085 13.922492 13.933569 13.975573 13.936405 13.950733 13.973812 13.964777 13.97797
1369728_at 5.77627 5.7010384 5.7185087 5.6212835 5.705121 6.0742035 5.756941 5.790494 5.6923666 5.7593985 5.475418 6.0607843
1369729_at 8.101286 8.240081 7.6367006 7.5860004 7.685913 7.448632 8.179703 8.476904 8.011339 7.7776036 8.012468 8.118743
1369730_a_at 4.7068167 4.5863476 4.835627 4.8222075 4.345645 4.5400085 4.4445953 4.8730803 4.739965 4.492217 4.6156187 4.7247458
1369731_at 3.4626071 3.3610482 3.4410863 3.4183166 3.3810778 3.4245994 3.510097 3.4415464 3.3228028 3.384406 3.4384673 3.4096277
1369732_a_at 4.5219655 4.429948 4.2511444 5.0448174 4.59801 4.4370966 4.947917 4.7983003 4.6908197 4.83333 4.7034626 5.0530953
1369733_at 7.969443 7.924724 7.94858 7.6033373 7.793981 8.049221 7.933111 8.458778 8.045851 7.965609 7.781682 7.8946037
1369734_at 8.313107 8.336964 8.202494 8.101925 8.324497 8.2807865 7.972531 8.92862 8.245824 7.7748065 7.9989057 7.937669
1369735_at 5.819784 5.4896917 5.649741 6.244707 6.184892 6.140761 5.772656 6.225225 6.001887 6.0685215 5.969189 5.7780476
1369736_at 5.2764997 5.327466 5.2751465 4.741293 5.242154 5.1280193 5.413786 5.230878 4.780981 5.113083 4.9495955 5.129987
1369737_at 9.608728 9.072649 9.641699 9.529849 9.862673 9.733931 9.835405 9.5860405 9.778095 9.155146 9.266981 9.568432
1369738_s_at 10.279854 10.085531 10.377867 10.318875 10.494778 10.259045 10.490052 10.219106 10.54231 9.964015 10.107064 10.026453
1369739_at 4.140169 4.2610693 4.1611457 4.3535147 4.173624 4.351425 3.852617 4.3325696 4.3588934 4.1873817 4.329422 4.132328
1369740_at 4.992651 4.773188 5.3232126 5.370924 4.783555 4.7653804 5.174105 4.980479 5.225147 5.0860353 4.9973216 4.89896
1369741_at 5.6702256 5.318665 5.6233253 5.4182234 5.434461 5.66039 5.327013 5.688498 5.3900437 5.4947453 5.5324554 5.5922256
1369742_at 5.0327587 4.997596 5.4252467 5.3273497 5.0146303 5.1702204 4.834927 4.802007 4.9292297 4.797496 5.1328554 4.778219
1369743_a_at 8.7057 8.928022 9.127886 9.233393 8.913321 8.950153 9.081282 9.19467 8.702951 8.688993 8.515354 8.795392
1369744_at 4.099297 4.141304 4.313924 4.475235 4.1102257 3.84091 3.9337292 4.45628 4.1441298 4.0217175 4.312346 4.356163
1369745_at 6.176741 6.462167 6.3211045 6.5780716 6.563132 6.1473136 6.302754 6.468305 6.0240245 6.443168 6.5513425 6.554364
1369746_a_at 11.419533 11.636205 11.555856 11.707004 11.699533 11.633246 11.570153 11.7832575 11.518818 11.6009655 11.479745 11.761903
1369747_at 6.6321216 6.6489606 6.5812464 6.727227 7.1180243 6.376693 6.7108774 6.937473 6.631058 7.2361383 6.435538 6.667181
1369748_at 3.296219 3.7683945 3.6442666 3.3289044 3.6956422 3.508197 3.711132 3.5819278 3.3173747 3.5258355 3.5108156 3.43934
1369749_a_at 3.6002438 3.9092464 3.881087 3.9319644 3.8103936 3.8801363 3.7964263 3.9860811 3.924534 3.6557822 3.7904155 4.2608433
1369750_at 3.6094832 3.5388682 4.087338 3.947748 3.8550937 3.7453942 3.8142958 4.069782 3.8769948 3.816005 4.0306854 3.7242165
1369751_at 3.9736536 4.0639353 3.994414 3.8592594 3.9380317 4.0890503 4.1171026 4.1682763 4.3253613 4.225074 4.2430983 3.975505
1369752_a_at 5.1462746 4.851595 5.346478 5.0954714 4.8339496 4.760326 4.8714685 5.2217093 4.7128925 5.174404 5.1607285 4.815006
1369753_at 3.7128224 3.8676634 4.0099554 4.217584 4.0701113 3.8741565 4.1661415 4.2621593 4.630947 3.9914312 4.0991373 4.1055975
1369754_a_at 7.813279 7.764701 7.879249 7.734511 7.8212166 7.7652416 7.9714985 8.114806 7.756863 7.7266355 7.6972513 7.721505
1369755_at 3.9768872 4.164157 3.9056177 3.7852323 3.9212928 3.7572417 4.109054 3.7474813 3.9134173 4.1647277 3.7358112 3.914356
1369756_a_at 6.7513123 6.8059254 6.5035486 6.62863 7.1467323 6.93502 6.457218 7.0197115 7.0154686 6.8028364 6.8536057 6.976555
1369757_at 5.7524962 5.4420323 5.890053 5.862055 5.7350674 5.7480636 5.791914 5.877307 5.9676623 5.176482 5.8619137 5.737293
1369758_at 6.5994744 6.6988206 7.095273 6.9888306 6.7051435 7.1220555 7.962245 7.8015685 6.7076654 7.189025 7.1953115 7.012542
1369759_at 5.058495 5.017494 5.14948 5.264381 5.5688853 5.212772 5.490958 5.58621 5.3592753 5.1361504 5.207281 5.3177967
1369760_a_at 4.1579685 4.0140343 4.3138638 4.161748 4.2017374 3.9546223 4.0074973 3.8028014 3.9674137 4.272379 4.024356 3.842977
1369761_at 3.9446237 3.917003 4.0061865 3.8755617 3.737484 3.7286541 3.682456 4.0437255 3.7217772 3.6727197 3.7629552 3.6234984
1369762_at 4.3564777 4.061148 4.1561203 4.2231255 4.3886757 4.1925764 4.223957 4.2483187 4.2481112 4.1665587 4.2256994 4.2290807
1369763_at 4.0046997 3.9071243 4.1489596 4.3245106 4.131929 3.7095711 3.7703185 4.118478 3.90825 4.236367 4.1168265 4.0395966
1369764_at 13.27588 13.322601 13.27684 13.168364 13.289892 13.291337 13.147377 13.369742 13.249518 13.215484 13.257761 13.282969
1369765_at 4.190127 3.7486498 3.5748134 3.9106886 3.6616423 3.7576702 3.9685526 3.71789 3.7461333 3.746189 3.7479446 3.835904
1369766_at 4.807028 5.364872 5.3147564 5.393008 5.3769855 5.413308 5.6808863 5.7587094 5.287038 5.2862406 5.6637936 5.2804656
1369767_a_at 3.978483 4.249365 4.053319 4.236126 4.1627107 4.095978 4.2290573 4.401655 4.3745513 4.059682 4.073617 3.85845
1369768_at 7.455379 7.049432 6.6073084 6.816454 6.682771 6.715648 6.736029 6.8375096 6.8572474 6.478444 6.6443152 6.7763963
1369769_at 4.8246408 4.767378 4.7111893 4.7099667 4.6726594 4.6847777 4.740546 4.593073 4.8341594 4.8375525 4.603777 4.8986855
1369770_at 3.8059492 3.9558825 3.8564434 3.9488912 4.0573463 3.9218795 4.1185627 4.012218 4.0099664 4.115488 3.9265702 3.9758368
1369771_at 4.942998 5.160823 4.7179837 4.8676972 4.299086 4.5915747 4.897043 4.9927063 4.3091545 4.7976685 4.6089764 4.8563566
1369772_at 7.2397423 7.0500426 6.6911483 6.637843 7.1648006 7.078601 6.846369 6.5116715 6.867674 6.9949656 7.0762267 6.8029156
1369773_at 3.7234504 3.911864 3.9496453 3.5882547 3.8707623 3.7094717 3.7472322 3.718388 3.6511185 3.8571312 3.8112164 3.9080732
1369774_at 4.3155727 4.220508 4.6441946 4.4742823 4.3099236 4.507307 4.6815825 4.6863527 4.2157826 4.4514613 4.4478755 4.4751754
1369775_at 8.491153 8.370778 8.237696 8.408683 8.375948 8.453385 8.3685255 8.133595 8.228815 8.293822 8.125059 8.494791
1369776_a_at 6.7344813 6.416556 6.733121 6.593049 6.245408 6.549411 6.163713 6.6426663 6.591625 6.555085 6.550169 6.638142
1369777_a_at 7.424836 7.3566484 7.2362084 7.260817 7.5069823 7.192826 7.196402 7.367152 6.813952 7.086535 7.126158 7.621632
1369778_at 3.9862266 3.894339 3.8408737 3.8403864 3.7756152 3.8548818 3.9282842 4.050383 4.202547 3.6499891 3.8839216 3.844906
1369779_at 5.21867 5.4588804 5.2031317 5.4578695 5.154292 5.4916325 5.4108944 5.660145 5.7230244 5.5869284 5.3911295 4.939394
1369780_at 5.9152985 6.3704863 6.2315288 6.3216887 6.1711006 6.1908174 6.378113 6.4190583 6.134242 5.694044 6.0400577 6.185036
1369781_at 3.9253585 3.8940976 4.1357775 3.7480733 3.98935 3.9235427 3.8480241 3.8872478 3.925807 3.6913903 3.6468024 3.9264555
1369782_a_at 5.7625813 6.2203236 5.84287 6.519766 5.9807687 6.136177 6.0899825 6.1436105 5.9615965 5.9612875 5.9328055 5.943709
1369783_a_at 5.2737155 5.195779 5.28783 5.3054876 5.2688546 5.772146 5.3442216 4.96004 5.186449 5.3789043 6.4198704 5.8364305
1369784_at 3.9674366 4.094109 4.1027036 4.2413397 3.9507964 3.9836679 3.9359813 3.8925972 3.8402092 3.8164864 4.0922766 3.7467277
1369785_at 7.723751 7.4333534 7.2920856 7.316077 7.2742534 7.2123413 7.0652637 7.643845 6.86876 7.4742413 7.3045826 6.888218
1369786_at 5.0987597 5.694371 5.816777 6.1167927 5.716358 5.050316 5.8080335 5.9509363 5.785033 5.5044527 5.799898 5.2390165
1369787_at 3.7851093 3.8175626 3.9952466 3.6714911 3.562042 3.8396654 3.7671967 3.6633456 3.7583718 4.001053 4.079512 3.898048
1369788_s_at 7.560829 7.5812883 7.362997 8.286917 7.2314324 6.8779616 8.346534 8.228282 7.007761 7.5592265 7.2161975 7.374113
1369789_at 3.41615 3.2723217 3.3015742 3.451808 3.4358659 3.600069 3.3561904 3.5006938 3.4686038 3.5157456 3.187476 3.2917266
1369790_at 11.6391325 12.4019785 12.172797 11.120099 11.990048 11.765233 11.493423 11.396496 12.0723 11.142089 11.758742 12.123277
1369791_at 7.184829 7.31109 6.8093357 6.6130934 7.0306787 6.64652 7.003558 7.825902 6.923713 6.8969355 6.856688 6.7544713
1369792_at 6.172414 6.0449224 6.3321233 6.347807 6.0522866 6.0935254 6.305854 6.3391786 6.2334204 6.0738163 6.2434044 5.9635053
1369793_a_at 4.097393 4.1165323 4.019022 4.0953736 4.093809 3.965232 4.217367 4.159129 4.065635 4.326751 4.110708 4.0594807
1369794_a_at 5.114132 4.9785604 4.9571476 5.3888903 5.405411 4.7988396 5.3839474 5.0728188 4.9522457 4.861743 5.1994457 4.985873
1369795_at 4.452757 4.4821143 4.490377 4.7614193 4.759983 4.524713 4.532674 4.3678226 4.6451135 4.5341997 4.4944773 4.4754744
1369796_at 4.266405 4.1289363 4.3432198 4.465468 4.055098 4.594311 4.141936 4.4283247 4.58074 4.559936 4.357028 4.337967
1369797_at 4.0591693 4.358425 4.3562317 4.2114277 4.2624846 4.2120256 4.2686605 4.2031074 4.3399253 4.312108 4.3743744 4.2727747
1369798_at 4.6877403 4.853125 4.478627 4.5914164 4.588115 4.4943376 4.635111 4.6297274 4.700799 4.4614305 4.6244173 4.7670646
1369799_at 11.036454 11.20986 10.981375 10.855155 10.805297 10.855079 10.873542 10.663868 10.837063 10.687831 10.457341 10.779838
1369800_at 3.9343748 3.88653 4.3160257 4.006651 4.106617 4.049658 3.6908715 4.2299023 4.188005 4.0446157 4.2218056 3.9516509
1369801_at 4.6092825 4.4560084 4.6431007 4.515334 4.471838 4.417308 4.5845957 4.6622143 4.283985 4.469896 4.428789 4.3124027
1369802_at 4.357793 4.042391 3.9463644 4.37556 4.0255537 4.2456594 3.8302429 3.9110458 4.01476 3.9566128 3.9034128 3.778475
1369803_at 4.590973 4.5124645 4.540455 4.819531 4.5975776 4.5055113 4.536724 4.689472 4.637278 4.5214915 4.4195075 4.4406137
1369804_a_at 4.3527403 4.3542347 4.5447483 4.674636 4.538369 4.2405133 4.7912183 4.854775 4.5407734 4.653356 4.6647396 4.6238976
1369805_at 4.0012894 3.9842305 4.311074 4.073763 4.1431985 3.939836 4.134918 4.077897 4.173644 3.9137363 3.9869838 3.3731837
1369806_at 5.2552156 5.2300076 5.7770357 5.1801977 5.4392943 5.6832895 5.3221607 5.4093175 5.4001665 5.3384476 5.1084266 5.2497244
1369807_at 4.478651 4.7546043 4.3533573 4.544915 4.6979938 4.588408 4.5670586 4.363198 4.5537505 4.399027 4.8595276 4.6766806
1369808_at 4.5158243 4.756301 4.591583 4.8837347 4.526442 4.787753 4.8108053 4.733584 4.5362687 4.4797373 4.354249 4.7436233
1369809_at 5.3352804 4.7760687 5.162513 5.116212 4.986591 4.812992 5.3471823 5.3001432 4.865614 5.0868454 5.3683205 5.327746
1369810_at 6.3185697 6.1764307 6.621959 6.549536 6.2643585 6.158456 6.0854783 6.6231866 5.9119 6.1971354 6.4327936 6.128565
1369811_at 4.6905212 4.5362673 4.7667713 4.988834 4.8293576 4.836172 4.6835933 4.727363 4.756311 4.439534 4.834046 4.8471885
1369812_at 5.70973 5.6342826 5.729983 5.8969584 5.9883456 5.542032 5.4590063 5.9075623 5.53755 5.54885 5.8315167 5.85897
1369813_at 6.891656 6.565423 6.865635 6.572547 6.8949504 6.792873 7.0408363 6.7200108 6.9924383 6.7320642 6.9638395 6.778053
1369814_at 4.615436 4.410759 4.689613 4.4456296 4.5887756 4.3987617 4.5845094 4.5426736 4.558391 4.479782 4.6759152 4.586586
1369815_at 5.672373 6.2192173 5.6999793 5.7274303 5.7677126 6.114894 5.4584336 5.7589498 5.8066654 5.7655916 5.846566 5.725005
1369816_at 4.892023 4.9549437 4.9280624 4.9728003 5.0513268 5.1097584 4.310543 4.871065 5.0085087 4.8349895 4.903784 4.9929247
1369817_at 4.539438 4.193162 4.577074 4.2491693 4.259472 4.31349 4.319762 4.464787 5.1000614 4.271247 4.590007 4.3528013
1369818_at 4.5833216 4.650694 4.619546 4.3796387 4.6605864 4.7611594 4.793152 5.0247183 4.651434 4.7876744 4.682427 4.5133834
1369819_at 4.828841 4.7323747 5.2205153 5.380767 4.849968 5.0633054 5.0685244 4.9749146 4.8909297 4.973574 5.414996 4.8685646
1369820_at 3.9559097 4.260929 3.81388 3.971931 4.560127 3.9142928 4.204688 4.461427 4.1437654 4.2200513 4.192287 4.011711
1369821_a_at 5.036431 4.83977 5.4264064 5.2075195 5.0019116 4.9416976 5.1745863 5.071039 5.445317 5.5056005 5.0994 4.918563
1369822_at 4.444665 3.9902568 4.4120197 4.5221844 4.205948 4.4444847 4.284403 4.26572 4.172766 4.026236 4.6273155 4.2521744
1369823_at 4.354258 4.5905533 4.6190577 4.7262797 4.714084 4.49237 4.3897386 5.1137104 4.6347613 4.904895 4.717691 5.0471516
1369824_at 4.70313 4.550023 4.9569182 5.0305233 4.7486897 4.6352506 5.1328406 4.354166 4.7384043 4.6212163 4.5611553 4.7692895
1369825_at 4.580282 4.6212597 4.655895 4.73678 4.711249 4.5673933 4.900792 4.8363976 4.6404066 4.583892 4.757184 4.6588335
1369826_at 5.56028 5.885333 5.075408 5.2163982 5.1241865 5.5347233 5.368617 5.9559045 5.2591553 5.072359 5.329323 5.14744
1369827_at 5.0523243 5.314345 5.4872613 5.2636476 5.1829195 4.929899 4.8722363 5.4690895 4.8901963 5.1250496 5.0698304 5.26659
1369828_at 5.446512 5.5171814 5.3443475 5.8514605 5.1631804 5.6603456 5.5884957 5.5357895 5.3831596 5.462741 5.550923 5.3097386
1369829_at 4.8505173 4.8597274 5.2421412 5.3248005 4.986203 4.779608 4.8009086 5.1373005 4.7081065 4.889098 5.0539665 4.8353643
1369830_at 4.6968894 4.8102565 4.9474115 4.8101177 4.7744126 4.8883076 4.7449183 4.5490494 4.878453 5.2382584 4.8050942 4.575731
1369831_at 5.41199 5.02162 5.370656 5.420699 5.2095942 5.1346865 5.3810415 5.248458 5.5676003 5.379132 5.441102 5.42317
1369832_at 5.3669424 5.604104 5.546269 5.50385 5.4385495 5.2869897 5.0741205 5.6335535 5.283622 5.3324795 5.083877 5.132509
1369833_at 4.138809 4.520891 4.4176464 4.2907124 4.3199444 4.1834154 4.721121 4.267069 4.222333 4.0626583 4.069803 4.0635204
1369834_at 8.001442 7.9775343 8.182496 8.490068 8.276784 8.0402775 8.291843 7.8125997 8.016414 8.083488 7.5777955 8.028445
1369835_at 6.4753656 6.3485265 6.435705 6.6649246 6.320422 6.5533915 6.268136 6.3503637 6.5447598 6.42879 6.6187077 6.505028
1369836_at 6.5108433 6.5780015 7.03463 5.7538414 6.6285524 6.446544 6.2878437 7.0713077 5.230154 4.929533 5.9939556 6.4959326
1369837_at 12.189055 12.471602 12.472641 12.166972 12.325112 12.526535 12.495365 11.982596 12.656155 12.2941 12.143409 12.259204
1369838_at 4.050436 4.2371726 4.4502892 4.4433417 4.1022596 4.620172 4.4103384 4.57501 4.783824 4.1515694 4.537248 4.019814
1369839_at 4.2434874 4.0931315 4.4835215 4.5362606 4.4086885 4.1556954 4.3368335 4.6308093 4.620983 4.260218 4.538935 4.3175483
1369840_at 8.76419 8.646166 9.308309 9.615556 8.790788 8.741402 9.815436 9.436136 7.192547 9.066675 9.423189 9.366259
1369841_at 3.5961208 3.6868114 3.939235 3.8408947 3.8114433 3.750983 3.8049245 3.6734972 4.1701508 3.9812987 3.9736154 3.5586474
1369842_at 3.8607354 3.880157 4.145405 3.6279378 3.8279757 3.8125813 3.7019372 3.9870522 3.7703092 3.901896 3.7815878 3.9069724
1369843_at 3.9711375 3.9532602 4.4086967 4.4063725 4.054895 4.1996603 3.9363234 4.607619 4.042473 4.152444 4.575511 4.579292
