ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367525_at 9.242405 9.231363 9.196726 9.024801 9.072518 9.083275 9.037379 9.165112 9.09564 8.985475 8.974678
1367526_at 8.873324 8.8765545 8.961874 8.909342 8.935317 9.128291 8.917752 8.981213 8.76463 8.676769 8.817308
1367527_at 8.346439 8.141645 8.186527 8.137731 8.018325 8.059284 7.7143555 7.7336874 7.8441143 7.6631055 7.791892
1367528_at 8.951302 8.94826 8.696854 8.87778 8.926517 8.822231 8.945418 8.956036 9.0114155 8.927181 9.25105
1367529_at 9.275871 9.186904 9.0698395 9.148828 9.135186 9.181054 8.960743 9.042349 9.163606 8.946773 9.155868
1367530_at 7.801043 7.7510695 7.7996883 7.68828 7.687794 7.7875586 7.9256263 7.8079214 7.977469 7.8513017 8.063606
1367531_at 10.755486 10.668343 10.670893 10.711478 10.703777 10.695466 10.680995 10.685347 10.577684 10.671228 10.674004
1367532_at 11.354819 11.387422 11.361271 11.292773 11.31696 11.343483 11.322884 11.24739 11.2995615 11.1782465 11.209502
1367533_at 8.659531 8.775004 8.594871 8.722154 8.612673 8.608918 8.497681 8.667802 8.52502 8.496437 8.613508
1367534_at 7.490219 7.524522 7.620995 7.4538016 7.392283 7.5052037 7.5395417 7.70119 7.4975424 7.4988265 7.317136
1367535_at 8.509174 8.418566 8.522895 8.299566 8.488156 8.4811125 8.488785 8.65078 8.520384 8.491832 8.590607
1367536_at 8.0632925 7.9762263 8.060591 8.102992 8.060787 8.063526 8.015064 7.7680025 8.014458 7.951216 7.9962025
1367537_at 7.444548 7.22255 7.4895787 7.322144 7.518024 7.3109946 7.296454 7.4634132 7.358862 7.3281293 7.628272
1367538_at 7.5153885 7.3365116 7.3101273 7.4757423 7.557861 7.31896 7.32427 7.3747845 7.0598164 7.125663 7.168527
1367539_at 8.737686 8.644859 8.621731 8.812953 8.825873 8.625357 8.595282 8.547399 8.528469 8.463583 8.460723
1367540_at 7.62508 7.465021 7.6949205 7.8275604 7.535164 7.738773 7.760232 7.89856 7.5698824 7.5721655 7.9026494
1367541_at 8.24633 8.1337 7.8091316 8.295532 8.043951 8.092351 7.9108133 8.005282 8.033576 7.816721 7.6240115
1367542_at 7.944597 8.075174 7.8377776 7.962432 7.6308556 8.026678 7.7664013 7.6709533 7.80702 7.724242 7.8087
1367543_at 8.212191 8.188046 8.086886 8.267578 8.360593 8.392701 8.191103 8.204371 8.067784 8.264938 8.166228
1367544_at 7.457881 7.227588 7.459772 7.166216 7.4443026 7.2589307 7.1674886 7.121459 7.24429 7.1748705 7.0231752
1367545_at 6.9482484 7.087836 7.320786 7.172406 7.141982 7.306023 7.4237156 7.227727 7.3203874 7.198888 7.321829
1367546_at 10.062379 10.315721 10.443535 10.315139 9.869636 10.720857 10.661853 9.793935 10.45709 9.705723 9.720609
1367547_at 8.365429 8.271323 8.376782 8.221508 8.19228 8.066636 8.145859 8.134371 8.036699 8.099767 8.061903
1367548_at 8.281358 8.277795 8.223686 8.085164 8.136121 8.027493 8.051386 8.189449 8.102514 7.96526 8.257087
1367549_a_at 10.50732 10.634819 10.526261 10.500658 10.544899 10.458422 10.475308 10.503243 10.650189 10.557018 10.56597
1367550_a_at 8.639462 8.844065 8.6456995 8.79734 8.823647 8.768659 8.6901 8.54379 8.694545 8.656874 8.75315
1367551_a_at 9.367702 9.527821 9.461136 9.353724 9.381975 9.484371 9.295292 9.3482 9.40329 9.495159 9.438657
1367552_at 4.169186 4.2341537 4.3083086 4.148739 4.0539966 4.4250827 4.1888795 4.4429007 4.310009 4.1415534 4.3313923
1367553_x_at 11.935446 12.418467 11.8300705 12.038282 11.753486 12.656958 11.881628 11.759787 11.768105 12.028758 12.271007
1367554_at 3.826408 3.9977956 4.174452 4.3442845 4.1124496 4.035342 4.237033 3.9859648 4.2365637 4.3052864 4.1006956
1367555_at 14.720774 14.754609 14.718243 14.708343 14.732339 14.736052 14.739397 14.718914 14.746394 14.709088 14.7148
1367556_s_at 14.567668 14.55304 14.572698 14.59626 14.541562 14.560104 14.54803 14.564867 14.58215 14.553747 14.550811
1367557_s_at 12.970196 13.03735 13.035579 12.987198 13.0199795 13.003756 13.008604 13.060963 13.052786 13.009368 13.215942
1367558_x_at 3.1337798 3.4309165 3.3103614 3.3468068 3.366075 3.1903913 3.2446845 3.2684803 3.1638417 3.232684 3.155129
1367559_at 12.862468 12.891879 12.847567 12.803852 12.829892 12.93928 12.98544 12.919964 13.041289 13.218098 13.145953
1367560_at 12.22445 12.23709 12.266071 12.215541 12.283667 12.18605 12.102564 12.215953 12.146833 12.188098 12.094057
1367561_at 12.711419 12.618953 12.701348 12.694851 12.649323 12.760163 12.575278 12.634217 12.663601 12.690143 12.601511
1367562_at 7.051546 8.101252 8.137733 7.84622 7.8450727 8.432069 8.122543 7.614257 7.049855 7.6435013 7.6478868
1367563_at 9.303015 9.251956 9.451488 9.338261 9.425676 9.47613 9.218898 9.357622 9.208872 9.155016 9.05559
1367564_at 5.8482466 5.9045234 5.88393 5.980348 5.708568 5.8492436 6.165351 6.0528545 6.039012 6.2495704 6.1566443
1367565_a_at 13.810874 13.787487 13.772139 13.739125 13.7943125 13.740467 13.704296 13.760599 13.751324 13.688077 13.76707
1367566_at 4.063797 4.026697 3.9787767 4.1400695 3.982932 4.2426615 4.1928406 4.173211 4.097769 4.246641 4.4185677
1367567_at 12.192008 12.149014 12.154483 12.24346 12.243054 12.204379 12.172855 12.268881 12.225915 12.352574 12.207721
1367568_a_at 9.354802 9.540806 9.208948 9.70808 10.04346 9.8016405 9.135797 9.101695 9.2482815 9.29698 9.1090975
1367569_at 11.612494 11.734832 11.712014 11.712397 11.678453 11.63023 11.538188 11.725138 11.572378 11.523107 11.486726
1367570_at 7.051318 6.832631 6.9725976 7.328834 7.422972 7.0816298 6.793358 6.679685 6.768207 6.6791553 6.8644476
1367571_a_at 5.0781755 5.3101225 5.033866 4.9307175 5.164302 4.7603283 5.0554047 5.128418 5.0242014 5.256572 4.8770933
1367572_at 5.0236416 4.9637527 5.1935997 4.92862 4.926588 4.899671 4.9704695 5.167958 4.999656 5.0428567 5.0902333
1367573_at 12.50044 12.549217 12.559351 12.600986 12.560308 12.572108 12.520716 12.595288 12.63062 12.736544 12.577428
1367574_at 8.134497 8.142147 8.130939 8.2798 8.747047 8.325919 7.7433515 7.746311 7.819159 7.8904314 8.0296135
1367575_at 11.755071 11.82444 11.79811 11.668536 11.662893 11.618114 11.667865 11.684067 11.789587 11.714541 11.893772
1367576_at 13.79276 13.744623 13.868769 13.656234 13.665715 13.709707 13.736672 13.864152 13.849635 13.776913 13.729602
1367577_at 7.394979 7.1398864 7.170709 7.69474 7.981555 7.1220274 7.229852 6.9631 6.800375 8.685968 8.393677
1367578_at 10.502695 10.615623 10.630408 10.691739 10.622421 10.73559 10.620446 10.727351 10.738 10.873726 10.888447
1367579_a_at 11.068154 10.931935 11.024551 11.01665 11.153127 10.97445 10.7453985 10.891758 11.036802 10.793002 10.981281
1367580_at 11.75647 11.70091 11.928143 11.877397 11.900282 11.891054 11.792972 11.8567095 11.962409 11.962866 11.9252825
1367581_a_at 6.1229014 5.678879 6.2940702 6.0548015 6.0306206 5.283306 5.8638315 6.3837147 6.1072235 5.916614 6.1641226
1367582_at 11.864703 11.856834 12.047221 12.004025 12.03311 12.126627 12.010344 12.136557 12.114384 12.132364 12.079528
1367583_at 13.094294 13.198359 13.026431 13.2039585 13.234041 13.22233 13.024958 13.011572 13.050741 13.036249 13.035298
1367584_at 8.202751 8.215778 8.203398 8.339694 8.569925 8.342581 8.236968 8.104465 8.46643 8.4055605 8.660043
1367585_a_at 11.049871 10.895775 10.678062 10.931369 10.800796 10.969409 10.869302 10.825325 11.078844 10.90716 11.023407
