ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367553_x_at 12.302468 11.98409 12.756955 12.753913 12.222315 12.453395 12.768063 12.054593 12.087801
1367554_at 4.0685453 4.258401 4.220702 4.176502 4.294738 4.1601205 4.498981 4.232667 4.3082414
1367555_at 14.686079 14.718243 14.728453 14.718243 14.743664 14.739397 14.750815 14.723357 14.733453
1367556_s_at 14.546019 14.519113 14.569642 14.518657 14.522556 14.592121 14.565282 14.576031 14.530756
1367557_s_at 13.083061 13.023504 13.129249 13.068485 13.074358 13.174573 13.025761 13.013365 13.104058
1367558_x_at 3.1478603 3.2498643 3.2651026 3.3104727 3.0714347 2.9996977 3.1049824 3.2424805 3.176725
1367559_at 12.907811 12.987087 12.975422 12.809513 13.004428 13.113254 13.0070915 12.848926 13.133298
1367560_at 12.263543 12.229959 12.219436 12.212911 12.258289 12.195854 12.258482 12.181948 12.239003
1367561_at 12.40627 12.391335 12.448867 12.402933 12.483012 12.485585 12.660142 12.447428 12.4765415
1367562_at 8.916607 8.325779 8.512016 8.335572 8.30438 8.446926 8.077357 8.178198 8.106987
1367563_at 9.080533 8.83994 8.912225 8.49827 8.4910755 8.656966 8.578934 8.432829 8.771553
1367564_at 6.1048913 5.986194 6.226905 6.164802 6.171837 6.21745 6.089657 6.362749 6.257035
1367565_a_at 13.798109 13.843368 13.788487 13.762584 13.772653 13.75747 13.750592 13.794697 13.798933
1367566_at 4.230424 4.0875244 4.0067196 4.3450694 4.3789062 4.1768093 4.452157 4.38818 4.092458
1367567_at 12.10735 12.0833845 12.170022 11.990909 12.249903 11.996975 12.349207 12.11521 12.261775
1367568_a_at 9.435431 8.823896 8.98172 8.847033 8.982601 8.796588 9.252784 8.737347 8.463146
1367569_at 11.859032 11.955405 11.737672 11.921454 11.974701 11.772044 11.896737 11.893948 11.966359
1367570_at 7.5009165 6.8068275 6.9355884 6.9963064 6.999148 7.0567355 6.80206 6.7391806 6.479593
1367571_a_at 5.463522 5.640704 5.3709207 5.5811596 5.797415 5.717412 5.4038353 5.6593056 5.3875027
1367572_at 5.407348 5.2256794 5.2714715 5.330329 5.302595 5.1435814 5.1458297 5.3475027 5.2104125
1367573_at 12.422078 12.368041 12.508508 12.473643 12.509892 12.449247 12.502715 12.362496 12.4989605
1367574_at 8.764818 7.986437 8.41005 8.095049 8.2642 8.334328 8.393165 8.182929 8.262863
1367575_at 11.604913 11.492402 11.675673 11.634501 11.659673 11.66033 11.532144 11.588577 11.640624
1367576_at 13.722599 13.67092 13.789367 13.541128 13.658917 13.843903 13.665441 13.566161 13.729144
1367577_at 6.8766375 6.7624474 7.286171 7.742081 6.9151974 6.5009685 6.9557743 7.710228 6.631034
1367578_at 10.372087 10.236029 10.46624 10.405825 10.406071 10.435373 10.376429 10.228088 10.337497
1367579_a_at 11.297722 11.189531 11.127687 11.18654 11.288411 11.310402 11.484559 11.246662 11.4293785
1367580_at 11.528609 11.3820095 11.604938 11.506133 11.556335 11.505989 11.528807 11.398049 11.519678
