ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367512_at 10.510233 10.760604 10.049071 10.4966 10.473962 10.521647 10.603112 10.359907 10.628906
1367513_at 7.7746754 7.8205924 7.151639 7.758656 7.4092717 7.7503557 8.144173 7.810943 7.977983
1367514_at 7.0700645 7.29759 6.99055 7.2695527 7.1338367 7.2211943 7.4249973 7.0016966 7.0973973
1367515_at 6.990133 6.9452815 6.028195 7.010547 6.7615895 7.044203 7.0540223 6.814743 6.375011
1367516_at 8.359104 8.547174 7.8873568 8.418396 8.255774 8.337963 8.40122 8.176586 8.2225
1367517_at 7.4477167 7.4755793 7.387481 7.473924 7.6990633 7.3297067 7.4923263 7.2813582 7.57012
1367518_at 8.054541 8.113862 7.7564745 8.137609 7.8249683 8.102786 7.947332 7.826142 8.046456
1367519_at 7.881545 7.990206 7.829106 7.9279027 7.8976045 8.030484 8.106111 7.785442 7.986165
1367520_at 9.333182 9.419613 8.960145 9.61982 9.296861 9.572825 9.252723 9.228075 9.395426
1367521_at 6.6173778 6.600506 6.6692677 7.002589 7.0928693 6.9908113 7.0513005 6.909724 6.6632304
1367522_at 9.004017 9.112827 8.75351 9.00627 9.116707 9.124985 8.996705 8.946946 9.191106
1367523_at 7.2975445 7.314689 6.653708 7.563261 7.3996916 7.424775 7.528883 7.128799 7.301726
1367524_at 7.27676 7.3894815 7.34578 7.3684864 7.507765 7.2253523 7.4967046 7.1884685 7.088252
1367525_at 9.268623 9.037722 9.034979 9.299286 9.264552 9.169879 9.306982 9.166084 9.107456
1367526_at 8.289039 8.617787 8.23369 8.455621 8.20017 8.123686 8.218542 8.161936 8.449973
1367527_at 7.637108 7.6748433 7.1114645 7.736307 7.7513885 7.6970005 7.5474653 7.384905 7.579915
1367528_at 8.341031 8.419731 8.139191 8.533339 8.402206 8.468598 8.49109 8.311994 8.294115
1367529_at 8.7352495 9.155624 8.7379875 8.9948435 8.959286 8.973406 8.9094 8.785921 9.106415
1367530_at 7.41928 7.467992 7.2550564 7.3213725 7.379914 7.33791 7.1640387 7.3837852 7.422637
1367531_at 10.329851 10.483822 10.028581 10.571842 10.4589 10.473306 10.554487 10.342031 10.355589
1367532_at 10.686772 11.067065 10.483335 10.715404 10.777779 10.712574 10.799756 10.67107 10.786504
1367533_at 8.085924 7.913475 7.9204884 8.056574 8.024008 7.9628677 7.982234 7.8655376 7.951178
1367534_at 7.3259416 7.4216123 7.4088163 7.268295 7.089953 7.344219 7.2498755 7.168881 7.1097984
1367535_at 8.551143 8.935122 8.87749 8.812777 8.80397 8.854004 8.8339 9.029471 8.7008
1367536_at 7.058079 7.480123 7.5296965 7.586661 7.4765286 7.4012804 7.430985 7.356798 7.311695
1367537_at 7.2444906 7.2963653 6.846187 7.178076 7.015187 7.1670027 7.2956767 6.9402456 7.0883393
1367538_at 6.765613 6.9031277 6.3121142 6.778324 6.5934362 6.604303 6.7545586 6.2951303 6.5565786
1367539_at 8.263252 8.182583 8.120153 8.451379 7.9725504 8.263915 8.159614 8.366654 8.327605
1367540_at 6.859388 7.1271243 6.304202 6.861275 6.734484 6.7487297 7.1929736 6.768365 7.1725955
1367541_at 7.4042397 7.4660745 7.0045977 7.091791 7.396193 7.349898 7.0826664 7.2231436 7.02415
1367542_at 7.73607 7.7324224 7.2650666 7.718155 7.5922847 7.7531066 7.9001937 7.669852 7.612074
1367543_at 8.098801 8.356379 7.702278 8.335322 8.13639 8.229084 8.156376 7.942456 8.055962
1367544_at 5.627083 5.773423 5.0406675 5.667081 5.4804215 5.714296 5.778422 5.3131547 5.625932
1367545_at 6.895757 6.9261107 6.682624 6.828882 6.813133 7.0115037 6.9691153 6.76767 6.821458
1367546_at 9.860918 9.911926 9.246089 10.005288 9.589284 9.650959 9.424552 9.178089 9.85585
1367547_at 7.419529 7.861508 7.429281 7.3890944 7.506517 7.4773088 7.516995 7.341241 7.60735
1367548_at 8.525191 8.446166 8.312549 8.293752 8.385339 8.540467 8.395292 8.287893 8.42491
1367549_a_at 9.935357 10.217997 9.644709 10.021433 10.007422 9.939315 10.068717 9.755206 9.967434
1367550_a_at 7.8435245 7.9767556 6.785639 7.666185 7.946771 8.162455 7.879874 7.7946024 7.773963
1367551_a_at 8.315445 8.423583 7.6299696 8.259139 8.104477 8.104368 8.331294 8.009748 8.269556
