ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367467_at 11.653253 11.6122 11.64116 11.568885 11.701489 11.637281 11.555748 11.514958 11.510438 11.533489 11.604866
1367468_at 9.996863 9.89761 9.958829 10.1159315 10.22629 9.914388 9.857491 10.170155 10.175926 10.133878 10.193656
1367469_at 11.917374 12.106302 11.948305 11.928049 11.885038 11.884739 11.957706 11.785667 11.8900175 11.810012 12.003838
1367470_at 10.493867 10.339248 10.374398 10.36505 10.205148 10.354032 10.160061 10.218614 10.228043 10.240188 10.13774
1367471_at 8.923773 8.974124 8.829794 9.122192 9.166306 8.958585 9.066405 9.035888 8.837461 9.12851 9.258434
1367472_at 10.159369 10.33186 10.409913 10.342109 10.417882 10.3259735 10.372678 10.255025 10.423038 10.363034 10.298432
1367473_at 9.980016 10.1178875 10.039239 9.972793 10.246158 10.068868 10.162997 10.074821 10.012015 10.343816 10.158879
1367474_at 9.976622 9.870698 10.111013 9.887621 9.823691 9.925317 9.744849 9.944977 9.89115 9.936616 9.912552
1367475_at 10.571672 10.65126 10.7257595 10.552413 10.67408 10.738904 10.712393 10.740898 10.763737 10.692423 10.617113
1367476_at 11.1606655 11.112795 11.159711 10.986354 11.153958 11.141769 11.170739 11.005099 11.100403 11.167609 11.308293
1367477_at 10.137014 10.37509 10.098505 10.225184 10.48762 10.279579 10.185991 10.279969 10.266069 10.22401 10.360186
1367478_at 7.767178 7.911321 7.6392827 8.108873 7.9518485 7.607839 7.7823725 7.684872 7.875362 7.919665 7.5585475
1367479_at 11.355234 11.293075 11.254077 11.3177185 11.503273 11.488513 11.313265 11.428729 11.410666 11.365271 11.426166
1367480_at 9.660675 9.668473 9.635974 9.692517 9.780565 9.563112 9.755128 9.576608 9.712692 9.786711 9.483124
1367481_at 9.373137 9.423411 9.420909 9.496992 9.615982 9.326929 9.538008 9.522329 9.420605 9.648204 9.574903
1367482_at 9.71488 9.749663 9.803471 10.1232395 10.002603 9.905307 9.93462 10.0681505 10.042027 10.187126 9.954875
1367483_at 8.945297 8.981016 8.986249 9.056328 9.199825 8.951159 8.8658085 9.20755 9.175819 9.303505 9.012701
1367484_at 9.318882 9.379084 9.611328 9.400961 9.629616 9.229501 9.459521 9.484572 9.549121 9.527256 9.556355
1367485_at 10.115962 10.129211 9.817004 9.973803 9.857904 9.882261 10.033447 9.832573 9.95606 9.964126 10.050564
1367486_at 9.75755 9.761959 9.758387 9.781894 9.744532 9.740136 9.656264 9.787268 9.723396 9.633599 9.597956
1367487_at 7.447502 7.2211084 7.441099 7.4249253 7.4233394 7.408193 7.464505 7.2249775 7.548829 7.4718227 7.3259726
1367488_at 8.054619 8.298376 8.462509 7.9329433 7.830317 8.090271 8.379344 8.08989 8.2075205 8.182613 8.111532
1367489_at 6.4211373 6.50226 7.017714 6.796128 6.727746 6.9154277 6.8516016 6.1475263 6.7232876 6.8186507 6.866757
1367490_at 7.5075855 7.6921916 7.7359653 7.662835 7.5763474 7.424345 7.71544 7.694667 7.4762564 7.419722 7.593056
1367491_at 9.419815 9.542372 9.388131 9.346445 9.397223 9.243875 9.3230505 9.310893 9.258457 9.417858 9.363578
1367492_at 8.984312 9.090243 9.1116085 8.99659 9.273376 9.1933565 9.189345 9.029154 8.920874 9.084183 9.139385
1367493_at 9.710436 9.649876 9.649626 9.726316 9.707249 9.636781 9.604328 9.676096 9.750151 9.713599 9.694446
1367494_at 10.071668 10.021885 10.043074 10.038228 10.2761345 10.066919 9.992229 9.980678 10.11134 10.165482 9.973722
1367495_at 7.8209095 7.8130836 7.847891 7.7617764 8.274436 7.8518333 8.016358 7.953572 8.027616 8.145156 7.9111333
1367496_at 11.295835 11.222469 11.516065 11.420996 11.298714 11.370042 11.331105 11.328844 11.386035 11.319233 11.468121
1367497_at 8.86033 9.114663 8.93059 8.978717 8.797201 8.825066 8.799349 9.098997 8.897737 8.865393 8.860349
1367498_at 8.967344 9.107752 9.499526 9.0599985 8.858761 8.977248 9.015646 8.998825 9.001977 8.918748 8.869297
1367499_at 8.434303 8.333929 8.126263 8.324396 7.9375434 8.250977 8.232391 8.174236 8.235825 8.537764 8.346985
1367500_at 10.420668 10.254456 10.258212 10.4128 10.619675 10.3105345 10.556081 10.302867 10.404506 10.4962635 10.551458
1367501_at 8.770716 8.696349 8.895845 8.712336 9.014978 8.832018 8.713335 8.668371 8.662357 8.9132185 8.811847
1367502_at 8.431618 8.594343 8.579414 8.45327 8.870194 8.598013 8.458186 8.61934 8.661663 8.635125 8.727049
1367503_at 10.92073 11.013916 11.070757 11.147341 11.066799 11.129769 11.109981 11.120478 11.159937 11.149988 11.097254
1367504_at 8.5132065 8.421778 8.395252 8.168295 8.218216 8.12113 8.358294 8.3237095 8.078411 8.520439 8.189835
1367505_at 8.077834 8.562742 8.620353 8.651721 8.582284 8.406963 8.5419235 8.432047 8.441051 8.55707 8.463008
1367506_at 9.819635 10.031888 9.8001995 10.121298 10.2617035 9.991198 10.0924425 9.937599 10.120673 10.049345 10.13542
1367507_at 7.58648 7.5132003 7.552867 7.5831003 7.6530685 7.649548 7.3370614 7.189947 7.5585303 7.388038 7.3794503
1367508_at 8.743965 8.780533 8.714841 8.730779 8.799904 8.683297 8.637626 8.71815 8.606589 8.814121 8.837543
1367509_at 9.600028 9.626095 9.584717 9.560256 10.028046 9.803925 9.673909 9.670523 9.635362 9.611533 9.842383
1367510_at 9.870245 9.860924 9.936318 10.109658 10.11315 9.882555 10.053088 9.882773 10.106242 10.032089 10.141586
1367511_at 8.563639 8.607124 8.730315 8.874645 8.725977 8.511885 8.693363 8.575319 8.716181 8.682027 8.741741
1367512_at 10.918025 11.0264435 10.978917 10.924942 10.923372 10.946374 11.052291 10.845112 10.945567 10.892054 11.037633
1367513_at 8.050147 8.144255 8.233964 8.2503605 8.381631 7.9575768 8.304594 8.36602 8.331873 8.38139 8.584826
1367514_at 8.016024 8.114929 8.321978 8.131918 7.9794726 7.91445 8.004671 7.9165263 7.8756347 8.254274 8.024439
1367515_at 7.653843 7.7626843 7.8010497 7.23959 7.6395383 6.8836474 7.6332946 7.3430924 7.1766257 7.578428 7.693703
1367516_at 9.283739 9.150327 9.143219 9.292564 9.269801 9.257571 9.226118 9.368909 9.357174 9.448053 9.3164425
1367517_at 8.0056925 8.379239 8.426365 7.9779544 8.176957 8.029315 7.9129705 8.058018 7.970093 7.857631 7.999807
1367518_at 8.627138 8.715072 8.7961645 8.696903 8.611511 8.57289 8.518151 8.778726 8.507141 8.7575865 8.697169
