ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367557_s_at 12.924153 13.137332 12.934877 12.873186 13.004813 12.878651 12.98128 13.002339 13.01612 13.28256 13.404856
1367558_x_at 3.103832 3.3461182 3.281824 3.1013796 3.2003746 3.115193 3.2067149 3.149289 3.2438574 3.1275287 3.36982
1367559_at 12.709019 12.971934 12.897587 12.90745 12.861809 12.866361 12.848876 12.86803 12.844664 12.799357 12.677955
1367560_at 12.162597 12.141904 12.09854 12.186251 12.214879 12.077091 12.207708 12.131812 12.206972 12.39737 12.524609
1367561_at 12.575853 12.533106 12.549418 12.509307 12.6134 12.530741 12.566319 12.447543 12.6436825 12.713048 12.625295
1367562_at 8.36585 8.082462 8.475997 8.306389 8.618141 8.289923 8.432809 8.301949 8.224034 8.23326 7.8233833
1367563_at 8.634808 8.343217 8.375086 8.772835 8.54669 8.317992 8.669575 8.34655 8.537227 8.209136 8.318059
1367564_at 6.419057 6.1514935 6.1721 6.2422495 6.332063 6.283631 6.1290646 6.254533 6.3572326 6.49381 6.2184563
1367565_a_at 13.762598 13.814464 13.776273 13.820717 13.712112 13.805588 13.786255 13.742397 13.722947 13.738127 13.680385
1367566_at 4.384594 4.2045674 4.406823 4.0475044 4.613552 4.2025914 4.3436117 4.266348 4.272254 4.3265533 4.5395136
1367567_at 12.088277 11.946577 11.995143 11.927346 12.099735 12.044207 12.066572 12.129387 12.077815 12.207391 12.274736
1367568_a_at 8.964739 9.254891 8.985239 8.726538 9.072546 9.039403 9.024582 8.633974 8.519865 8.5246725 8.306707
1367569_at 11.863348 11.844482 11.840554 11.790782 11.874872 11.865998 11.920782 12.037198 11.7979145 11.988163 12.053527
1367570_at 6.842898 6.781498 7.364339 6.8682446 6.93008 7.1356044 7.0475135 6.7042084 6.9952593 6.744986 6.735836
1367571_a_at 5.7981014 5.4294357 5.431105 5.3621264 5.8470516 5.5263824 5.512047 5.5222235 5.6615973 5.3879776 5.322196
1367572_at 5.3883357 5.2654557 5.208986 5.2488527 5.4860153 5.182281 5.504383 5.510676 5.2921934 5.2915344 5.1202526
1367573_at 12.4245205 12.361657 12.364743 12.326272 12.391411 12.260684 12.420518 12.498806 12.378461 12.661295 12.816332
1367574_at 8.209461 8.193669 8.591987 8.243858 8.164185 8.076874 8.150391 8.182195 8.000267 7.7843256 8.652254
1367575_at 11.57291 11.810958 11.688494 11.3665285 11.589531 11.516198 11.588953 11.49144 11.450419 11.812666 11.808254
1367576_at 13.628696 13.766021 13.770015 13.6543455 13.738782 13.658249 13.808663 13.72894 13.662487 13.626221 13.277857
1367577_at 6.966341 5.962526 6.8057094 5.8347125 6.4026494 7.0270047 6.4895873 6.872134 6.556702 6.915612 5.4408145
1367578_at 10.354076 10.500622 10.305533 10.342016 10.256096 10.229908 10.279938 10.184849 10.233941 10.494088 10.410683
1367579_a_at 10.991433 10.970878 11.097504 10.564724 10.879178 10.7303505 11.083492 11.2054205 11.082914 11.26568 11.040593
1367580_at 11.534197 11.558914 11.466564 11.544724 11.584567 11.435475 11.544251 11.551208 11.643253 11.928685 11.980693
1367581_a_at 6.613394 5.984652 6.168592 6.7810583 6.1404924 6.4047527 6.0186734 6.1843443 6.2749515 5.7100124 5.76443
1367582_at 11.766697 11.742298 11.754558 11.804776 11.775295 11.766223 11.872573 11.775824 11.8577795 12.023652 12.19046
1367583_at 13.38221 13.301747 13.313234 13.29341 13.314635 13.365684 13.404942 13.395546 13.387793 13.433105 13.455589
1367584_at 8.002968 7.9079237 7.8747325 7.9206295 7.742058 7.79148 7.6064878 7.916683 7.888513 7.967386 8.241521
1367585_a_at 11.410453 11.485347 10.984644 10.949903 11.10585 11.057382 11.074047 11.342175 11.32055 11.023142 10.960099
1367586_at 12.823368 12.994657 12.837982 12.657835 12.797955 12.7158375 12.663256 12.966165 12.912519 12.68462 12.822244
1367587_at 3.5936704 3.533111 3.478819 3.4937785 3.380461 3.4959364 3.4843996 3.5417495 3.6575532 3.6440716 3.5449412
1367588_a_at 11.515319 11.471696 11.4377365 11.619953 11.485044 11.471227 11.595964 11.433083 11.490086 11.70256 11.787073
1367589_at 9.497853 9.639668 9.475273 9.496701 9.578409 9.605823 9.481995 9.538201 9.57628 9.8446455 9.859183
